P0721,2019-05-08,전화,613779990
P0721,2019-05-08,MTP 애플리케이션,53640
P0721,2019-05-08,안드로이드 시스템,235950
P0721,2019-05-08,러브데이,80280
P0721,2019-05-08,메시지,746692125
P0721,2019-05-08,갤러리,570630
P0721,2019-05-08,연락처,22942815
P0721,2019-05-08,음성 녹음,13622655
P0721,2019-05-08,한컴오피스 viewer,34206615
P0721,2019-05-08,SNOW,345339690
P0721,2019-05-08,Messenger,4455240
P0721,2019-05-07,MTP 애플리케이션,670500
P0721,2019-05-07,안드로이드 시스템,2949375
P0721,2019-05-07,러브데이,1003500
P0721,2019-05-07,메시지,78572250
P0721,2019-05-07,갤러리,7132875
P0721,2019-05-07,전화,451015810
P0721,2019-05-07,연락처,1249125
P0721,2019-05-09,Polar Beat,870889815
P0721,2019-05-09,카톡 프리뷰,1490963730
P0721,2019-05-09,Samsung Music,101863800
P0721,2019-05-09,Chrome,9658870170
P0721,2019-05-09,Google Play 서비스,5513670
P0721,2019-05-09,Samsung Experience 홈,2436974700
P0721,2019-05-09,Logger,242055900
P0721,2019-05-09,설정,82937385
P0721,2019-05-09,디바이스 케어,90990900
P0721,2019-05-09,카카오톡,8166815205
P0721,2019-05-09,캘린더,4480456
P0721,2019-05-09,YouTube,6796488540
P0721,2019-05-09,Gmail,112363470
P0721,2019-05-09,원터치개인,220675920
P0721,2019-05-09,카메라,135411075
P0721,2019-05-09,Dropsync,240669840
P0721,2019-05-09,빅스비 보이스,281520
P0721,2019-05-09,시계,257337180
P0721,2019-05-09,직방,510844035
P0721,2019-05-09,다방,116043120
P0721,2019-05-09,음성 녹음,7798950
P0721,2019-05-09,전화,506356800
P0721,2019-05-09,메시지,1272324390
P0721,2019-05-09,에브리타임,862650
P0721,2019-05-09,Google,2571630
P0721,2019-05-09,Paco,631283490
P0721,2019-05-09,접근성,1371060
P0721,2019-05-09,패키지 설치 프로그램,920655
P0721,2019-05-09,SNOW,4623045
P0721,2019-05-09,한컴오피스 viewer,481545
P0721,2019-05-09,Messenger,49320
P0721,2019-05-09,연락처,405495
P0721,2019-05-09,갤러리,51114180
P0721,2019-05-09,Puffin,2847810
P0721,2019-05-09,안드로이드 시스템,2657250
P0721,2019-05-09,Adobe Acrobat,29954565
P0721,2019-05-09,시스템 UI,2542155
P0721,2019-05-10,카톡 프리뷰,1186002735
P0721,2019-05-10,접근성,23625990
P0721,2019-05-10,Samsung Music,151932705
P0721,2019-05-10,패키지 설치 프로그램,3171120
P0721,2019-05-10,Google Play 서비스,2707080
P0721,2019-05-10,Samsung Experience 홈,1093114965
P0721,2019-05-10,Logger,32344380
P0721,2019-05-10,설정,105286575
P0721,2019-05-10,카카오톡,4380543600
P0721,2019-05-10,Polar Beat,231424858
P0721,2019-05-10,YouTube,14325528000
P0721,2019-05-10,직방,598266690
P0721,2019-05-10,Puffin,5759775
P0721,2019-05-10,SNOW,9086595
P0721,2019-05-10,Gmail,86519775
P0721,2019-05-10,빅스비 보이스,512175
P0721,2019-05-10,시계,805633785
P0721,2019-05-10,Chrome,6870095730
P0721,2019-05-10,시스템 UI,4475625
P0721,2019-05-10,카메라,36144450
P0721,2019-05-10,전화,10222610895
P0721,2019-05-10,안드로이드 시스템,15404940
P0721,2019-05-10,메시지,1337321640
P0721,2019-05-10,다방,555988080
P0721,2019-05-10,원터치개인,195868425
P0721,2019-05-10,Paco,147205320
P0721,2019-05-10,음성 녹음,19619655
P0721,2019-05-10,갤러리,33930915
P0721,2019-05-10,Adobe Acrobat,465615
P0721,2019-05-10,원스토어,2258610
P0721,2019-05-10,원스토어 서비스,2536800
P0721,2019-05-10,컬러노트,25439205
P0721,2019-05-11,카톡 프리뷰,2450035035
P0721,2019-05-11,Chrome,7254523470
P0721,2019-05-11,패키지 설치 프로그램,5601300
P0721,2019-05-11,Samsung Experience 홈,1097334000
P0721,2019-05-11,Logger,93632100
P0721,2019-05-11,카카오톡,5694999750
P0721,2019-05-11,카메라,125074125
P0721,2019-05-11,Polar Beat,253175904
P0721,2019-05-11,Gmail,186003765
P0721,2019-05-11,Samsung Music,99875940
P0721,2019-05-11,Paco,257768460
P0721,2019-05-11,원터치개인,781370790
P0721,2019-05-11,YouTube,16737852495
P0721,2019-05-11,설정,133219290
P0721,2019-05-11,원스토어,1772580
P0721,2019-05-11,Puffin,2536485
P0721,2019-05-11,다방,356492850
P0721,2019-05-11,직방,882975930
P0721,2019-05-11,음성 녹음,11943450
P0721,2019-05-11,컬러노트,42522930
P0721,2019-05-11,전화,335188260
P0721,2019-05-11,메시지,107204490
P0721,2019-05-11,빅스비 보이스,6330
P0721,2019-05-11,갤러리,2197530
P0721,2019-05-11,접근성,9594015
P0721,2019-05-11,시계,66934920
P0721,2019-05-11,원스토어 서비스,18120
P0721,2019-05-11,Google Play 스토어,7800300
P0721,2019-05-11,안드로이드 시스템,7552980
P0721,2019-05-11,Adobe Acrobat,82213740
P0721,2019-05-11,ABC Logger,6072030
P0721,2019-05-11,Dropsync,1891260
P0721,2019-05-12,카톡 프리뷰,2169343365
P0721,2019-05-12,전화,1597515105
P0721,2019-05-12,Samsung Music,111808095
P0721,2019-05-12,카카오톡,4009685970
P0721,2019-05-12,ABC Logger,19618776
P0721,2019-05-12,음성 녹음,3707685
P0721,2019-05-12,Polar Beat,73438905
P0721,2019-05-12,Gmail,199883700
P0721,2019-05-12,갤러리,141727950
P0721,2019-05-12,컬러노트,556993995
P0721,2019-05-12,Paco,272116005
P0721,2019-05-12,다방,244489770
P0721,2019-05-12,패키지 설치 프로그램,4001760
P0721,2019-05-12,Samsung Experience 홈,1641037335
P0721,2019-05-12,Logger,45504360
P0721,2019-05-12,설정,209133420
P0721,2019-05-12,원터치개인,214312350
P0721,2019-05-12,YouTube,17665629180
P0721,2019-05-12,직방,336904875
P0721,2019-05-12,Chrome,4643455830
P0721,2019-05-12,Dropsync,2206470
P0721,2019-05-12,빅스비 보이스,5400
P0721,2019-05-12,Google Play 스토어,128400
P0721,2019-05-12,안드로이드 시스템,141840
P0721,2019-05-12,메시지,69801090
P0721,2019-05-12,접근성,9765405
P0721,2019-05-12,시계,1169280
P0721,2019-05-12,Adobe Acrobat,1543920
P0721,2019-05-12,Puffin,1574580
P0721,2019-05-12,날씨,16922520
P0721,2019-05-12,SNOW,24925635
P0721,2019-05-13,카톡 프리뷰,1297515270
P0721,2019-05-13,Paco,310593120
P0721,2019-05-13,Chrome,6706038585
P0721,2019-05-13,Samsung Experience 홈,1856571075
P0721,2019-05-13,YouTube,38845589362
P0721,2019-05-13,날씨,79253310
P0721,2019-05-13,갤러리,395663895
P0721,2019-05-13,카카오톡,2454621930
P0721,2019-05-13,Logger,18699180
P0721,2019-05-13,설정,33822600
P0721,2019-05-13,Polar Beat,105168540
P0721,2019-05-13,Gmail,32762190
P0721,2019-05-13,Samsung Music,67118670
P0721,2019-05-13,패키지 설치 프로그램,5432250
P0721,2019-05-13,시계,368913570
P0721,2019-05-13,직방,80021535
P0721,2019-05-13,다방,158894175
P0721,2019-05-13,원터치개인,217227390
P0721,2019-05-13,Puffin,1134480
P0721,2019-05-13,컬러노트,141165450
P0721,2019-05-13,전화,718130850
P0721,2019-05-13,접근성,22481880
P0721,2019-05-13,카메라,15384240
P0721,2019-05-13,SNOW,627060
P0721,2019-05-13,음성 녹음,5790255
P0721,2019-05-13,메시지,541655685
P0721,2019-05-13,Google Play 서비스,2033100
P0721,2019-05-13,연락처,85777125
P0721,2019-05-13,안드로이드 시스템,3380790
P0721,2019-05-14,Paco,237666990
P0721,2019-05-14,Samsung Experience 홈,803558670
P0721,2019-05-14,카톡 프리뷰,1617225012
P0721,2019-05-14,Google Play 서비스,3331935
P0721,2019-05-14,설정,38534325
P0721,2019-05-14,카카오톡,3677436030
P0721,2019-05-14,카메라,153981540
P0721,2019-05-14,YouTube,13668345315
P0721,2019-05-14,컬러노트,10659705
P0721,2019-05-14,Polar Beat,59043570
P0721,2019-05-14,Samsung Music,150978615
P0721,2019-05-14,Chrome,5551182780
P0721,2019-05-14,Logger,18950145
P0721,2019-05-14,직방,157261050
P0721,2019-05-14,다방,83133240
P0721,2019-05-14,갤러리,27080700
P0721,2019-05-14,시계,506589555
P0721,2019-05-14,음성 녹음,3644775
P0721,2019-05-14,날씨,44723790
P0721,2019-05-14,원터치개인,41141520
P0721,2019-05-14,안드로이드 시스템,2340435
P0721,2019-05-14,전화,237476220
P0721,2019-05-14,Gmail,34887615
P0721,2019-05-14,Adobe Acrobat,9643095
P0721,2019-05-14,메시지,139464420
P0721,2019-05-14,접근성,2734845
P0721,2019-05-14,패키지 설치 프로그램,750150
P0721,2019-05-14,연락처,1470465
P0721,2019-05-14,빅스비 보이스,1680
P0728,2019-05-08,직방,491101488
P0728,2019-05-08,캘린더,11244192
P0728,2019-05-08,ABC Logger,60452784
P0728,2019-05-08,Puffin,805906800
P0728,2019-05-08,Polar Beat,541315312
P0728,2019-05-08,Google Play 스토어,111357072
P0728,2019-05-08,카톡 프리뷰,946759760
P0728,2019-05-08,Gmail,276816176
P0728,2019-05-08,빅스비 보이스,40992
P0728,2019-05-08,Microsoft Health,205403040
P0728,2019-05-08,Dropsync,177062096
P0728,2019-05-08,접근성,47700624
P0728,2019-05-08,Samsung Music,28539456
P0728,2019-05-08,Paco,587142384
P0728,2019-05-08,시계,208563216
P0728,2019-05-08,다방,146513136
P0728,2019-05-08,Chrome,6917922032
P0728,2019-05-08,패키지 설치 프로그램,27503088
P0728,2019-05-08,Google Play 서비스,16783488
P0728,2019-05-08,에브리타임,4997520
P0728,2019-05-08,내 파일,30521664
P0728,2019-05-08,Samsung Experience 홈,2172716416
P0728,2019-05-08,Logger,145059088
P0728,2019-05-08,설정,231622832
P0728,2019-05-08,디바이스 케어,148900976
P0728,2019-05-08,카카오톡,4023055680
P0728,2019-05-08,원터치개인,320253392
P0728,2019-05-08,카메라,116103776
P0728,2019-05-08,YouTube,1151416550
P0728,2019-05-08,전화,654698656
P0728,2019-05-08,MTP 애플리케이션,57216
P0728,2019-05-08,안드로이드 시스템,251680
P0728,2019-05-08,러브데이,85632
P0728,2019-05-08,메시지,796471600
P0728,2019-05-08,갤러리,608672
P0728,2019-05-08,연락처,24472336
P0728,2019-05-08,음성 녹음,14530832
P0728,2019-05-08,한컴오피스 viewer,36487056
P0728,2019-05-08,SNOW,368362336
P0728,2019-05-08,Messenger,4752256
P0728,2019-05-07,MTP 애플리케이션,715200
P0728,2019-05-07,안드로이드 시스템,3146000
P0728,2019-05-07,러브데이,1070400
P0728,2019-05-07,메시지,83810400
P0728,2019-05-07,갤러리,7608400
P0728,2019-05-07,전화,481142785
P0728,2019-05-07,연락처,1332400
P0728,2019-05-09,Polar Beat,928949136
P0728,2019-05-09,카톡 프리뷰,1590361312
P0728,2019-05-09,Samsung Music,108654720
P0728,2019-05-09,Chrome,10302794848
P0728,2019-05-09,Google Play 서비스,5881248
P0728,2019-05-09,Samsung Experience 홈,2599439680
P0728,2019-05-09,Logger,258192960
P0728,2019-05-09,설정,88466544
P0728,2019-05-09,디바이스 케어,97056960
P0728,2019-05-09,카카오톡,8711269552
P0728,2019-05-09,캘린더,4779304
P0728,2019-05-09,YouTube,7249587776
P0728,2019-05-09,Gmail,119854368
P0728,2019-05-09,원터치개인,235387648
P0728,2019-05-09,카메라,144438480
P0728,2019-05-09,Dropsync,256714496
P0728,2019-05-09,빅스비 보이스,300288
P0728,2019-05-09,시계,274492992
P0728,2019-05-09,직방,544900304
P0728,2019-05-09,다방,123779328
P0728,2019-05-09,음성 녹음,8318880
P0728,2019-05-09,전화,540113920
P0728,2019-05-09,메시지,1357146016
P0728,2019-05-09,에브리타임,920160
P0728,2019-05-09,Google,2743072
P0728,2019-05-09,Paco,673369056
P0728,2019-05-09,접근성,1462464
P0728,2019-05-09,패키지 설치 프로그램,982032
P0728,2019-05-09,SNOW,4931248
P0728,2019-05-09,한컴오피스 viewer,513648
P0728,2019-05-09,Messenger,52608
P0728,2019-05-09,연락처,432528
P0728,2019-05-09,갤러리,54521792
P0728,2019-05-09,Puffin,3037664
P0728,2019-05-09,안드로이드 시스템,2834400
P0728,2019-05-09,Adobe Acrobat,31951536
P0728,2019-05-09,시스템 UI,2711632
P0728,2019-05-10,카톡 프리뷰,1265069584
P0728,2019-05-10,접근성,25201056
P0728,2019-05-10,Samsung Music,162061552
P0728,2019-05-10,패키지 설치 프로그램,3382528
P0728,2019-05-10,Google Play 서비스,2887552
P0728,2019-05-10,Samsung Experience 홈,1165989296
P0728,2019-05-10,Logger,34500672
P0728,2019-05-10,설정,112305680
P0728,2019-05-10,카카오톡,4672579840
P0728,2019-05-10,Polar Beat,246856802
P0728,2019-05-10,YouTube,15280563200
P0728,2019-05-10,직방,638151136
P0728,2019-05-10,Puffin,6143760
P0728,2019-05-10,SNOW,9692368
P0728,2019-05-10,Gmail,92287760
P0728,2019-05-10,빅스비 보이스,546320
P0728,2019-05-10,시계,859342704
P0728,2019-05-10,Chrome,7328102112
P0728,2019-05-10,시스템 UI,4774000
P0728,2019-05-10,카메라,38554080
P0728,2019-05-10,전화,10904118288
P0728,2019-05-10,안드로이드 시스템,16431936
P0728,2019-05-10,메시지,1426476416
P0728,2019-05-10,다방,593053952
P0728,2019-05-10,원터치개인,208926320
P0728,2019-05-10,Paco,157019008
P0728,2019-05-10,음성 녹음,20927632
P0728,2019-05-10,갤러리,36192976
P0728,2019-05-10,Adobe Acrobat,496656
P0728,2019-05-10,원스토어,2409184
P0728,2019-05-10,원스토어 서비스,2705920
P0728,2019-05-10,컬러노트,27135152
P0728,2019-05-11,카톡 프리뷰,2613370704
P0728,2019-05-11,Chrome,7738158368
P0728,2019-05-11,패키지 설치 프로그램,5974720
P0728,2019-05-11,Samsung Experience 홈,1170489600
P0728,2019-05-11,Logger,99874240
P0728,2019-05-11,카카오톡,6074666400
P0728,2019-05-11,카메라,133412400
P0728,2019-05-11,Polar Beat,270062436
P0728,2019-05-11,Gmail,198404016
P0728,2019-05-11,Samsung Music,106534336
P0728,2019-05-11,Paco,274953024
P0728,2019-05-11,원터치개인,833462176
P0728,2019-05-11,YouTube,17853709328
P0728,2019-05-11,설정,142100576
P0728,2019-05-11,원스토어,1890752
P0728,2019-05-11,Puffin,2705584
P0728,2019-05-11,다방,380259040
P0728,2019-05-11,직방,941840992
P0728,2019-05-11,음성 녹음,12739680
P0728,2019-05-11,컬러노트,45357792
P0728,2019-05-11,전화,357534144
P0728,2019-05-11,메시지,114351456
P0728,2019-05-11,빅스비 보이스,6752
P0728,2019-05-11,갤러리,2344032
P0728,2019-05-11,접근성,10233616
P0728,2019-05-11,시계,71397248
P0728,2019-05-11,원스토어 서비스,19328
P0728,2019-05-11,Google Play 스토어,8320320
P0728,2019-05-11,안드로이드 시스템,8056512
P0728,2019-05-11,Adobe Acrobat,87694656
P0728,2019-05-11,ABC Logger,6476832
P0728,2019-05-11,Dropsync,2017344
P0728,2019-05-12,카톡 프리뷰,2313966256
P0728,2019-05-12,전화,1704016112
P0728,2019-05-12,Samsung Music,119261968
P0728,2019-05-12,카카오톡,4276998368
P0728,2019-05-12,ABC Logger,20927322
P0728,2019-05-12,음성 녹음,3954864
P0728,2019-05-12,Polar Beat,78334832
P0728,2019-05-12,Gmail,213209280
P0728,2019-05-12,갤러리,151176480
P0728,2019-05-12,컬러노트,594126928
P0728,2019-05-12,Paco,290257072
P0728,2019-05-12,다방,260789088
P0728,2019-05-12,패키지 설치 프로그램,4268544
P0728,2019-05-12,Samsung Experience 홈,1750439824
P0728,2019-05-12,Logger,48537984
P0728,2019-05-12,설정,223075648
P0728,2019-05-12,원터치개인,228599840
P0728,2019-05-12,YouTube,18843337792
P0728,2019-05-12,직방,359365200
P0728,2019-05-12,Chrome,4953019552
P0728,2019-05-12,Dropsync,2353568
P0728,2019-05-12,빅스비 보이스,5760
P0728,2019-05-12,Google Play 스토어,136960
P0728,2019-05-12,안드로이드 시스템,151296
P0728,2019-05-12,메시지,74454496
P0728,2019-05-12,접근성,10416432
P0728,2019-05-12,시계,1247232
P0728,2019-05-12,Adobe Acrobat,1646848
P0728,2019-05-12,Puffin,1679552
P0728,2019-05-12,날씨,18050688
P0728,2019-05-12,SNOW,26587344
P0728,2019-05-13,카톡 프리뷰,1384016288
P0728,2019-05-13,Paco,331299328
P0728,2019-05-13,Chrome,7153107824
P0728,2019-05-13,Samsung Experience 홈,1980342480
P0728,2019-05-13,YouTube,41436225740
P0728,2019-05-13,날씨,84536864
P0728,2019-05-13,갤러리,422041488
P0728,2019-05-13,카카오톡,2618263392
P0728,2019-05-13,Logger,19945792
P0728,2019-05-13,설정,36077440
P0728,2019-05-13,Polar Beat,112179776
P0728,2019-05-13,Gmail,34946336
P0728,2019-05-13,Samsung Music,71593248
P0728,2019-05-13,패키지 설치 프로그램,5794400
P0728,2019-05-13,시계,393507808
P0728,2019-05-13,직방,85356304
P0728,2019-05-13,다방,169487120
P0728,2019-05-13,원터치개인,231709216
P0728,2019-05-13,Puffin,1210112
P0728,2019-05-13,컬러노트,150576480
P0728,2019-05-13,전화,766006240
P0728,2019-05-13,접근성,23980672
P0728,2019-05-13,카메라,16409856
P0728,2019-05-13,SNOW,668864
P0728,2019-05-13,음성 녹음,6176272
P0728,2019-05-13,메시지,577766064
P0728,2019-05-13,Google Play 서비스,2168640
P0728,2019-05-13,연락처,91495600
P0728,2019-05-13,안드로이드 시스템,3606176
P0728,2019-05-14,Paco,253511456
P0728,2019-05-14,Samsung Experience 홈,857129248
P0728,2019-05-14,카톡 프리뷰,1725066218
P0728,2019-05-14,Google Play 서비스,3554064
P0728,2019-05-14,설정,41103280
P0728,2019-05-14,카카오톡,3922598432
P0728,2019-05-14,카메라,164246976
P0728,2019-05-14,YouTube,14579568336
P0728,2019-05-14,컬러노트,11370352
P0728,2019-05-14,Polar Beat,62979808
P0728,2019-05-14,Samsung Music,161043856
P0728,2019-05-14,Chrome,5921261632
P0728,2019-05-14,Logger,20213488
P0728,2019-05-14,직방,167745120
P0728,2019-05-14,다방,88675456
P0728,2019-05-14,갤러리,28886080
P0728,2019-05-14,시계,540362192
P0728,2019-05-14,음성 녹음,3887760
P0728,2019-05-14,날씨,47705376
P0728,2019-05-14,원터치개인,43884288
P0728,2019-05-14,안드로이드 시스템,2496464
P0728,2019-05-14,전화,253307968
P0728,2019-05-14,Gmail,37213456
P0728,2019-05-14,Adobe Acrobat,10285968
P0728,2019-05-14,메시지,148762048
P0728,2019-05-14,접근성,2917168
P0728,2019-05-14,패키지 설치 프로그램,800160
P0728,2019-05-14,연락처,1568496
P0728,2019-05-14,빅스비 보이스,1792
P1502,2019-05-08,직방,521795331
P1502,2019-05-08,캘린더,11946954
P1502,2019-05-08,ABC Logger,64231083
P1502,2019-05-08,Puffin,856275975
P1502,2019-05-08,Polar Beat,575147519
P1502,2019-05-08,Google Play 스토어,118316889
P1502,2019-05-08,카톡 프리뷰,1005932245
P1502,2019-05-08,Gmail,294117187
P1502,2019-05-08,빅스비 보이스,43554
P1502,2019-05-08,Microsoft Health,218240730
P1502,2019-05-08,Dropsync,188128477
P1502,2019-05-08,접근성,50681913
P1502,2019-05-08,Samsung Music,30323172
P1502,2019-05-08,Paco,623838783
P1502,2019-05-08,시계,221598417
P1502,2019-05-08,다방,155670207
P1502,2019-05-08,Chrome,7350292159
P1502,2019-05-08,패키지 설치 프로그램,29222031
P1502,2019-05-08,Google Play 서비스,17832456
P1502,2019-05-08,에브리타임,5309865
P1502,2019-05-08,내 파일,32429268
P1502,2019-05-08,Samsung Experience 홈,2308511192
P1502,2019-05-08,Logger,154125281
P1502,2019-05-08,설정,246099259
P1502,2019-05-08,디바이스 케어,158207287
P1502,2019-05-08,카카오톡,4274496660
P1502,2019-05-08,원터치개인,340269229
P1502,2019-05-08,카메라,123360262
P1502,2019-05-08,YouTube,1223465852
P1502,2019-05-08,전화,695617322
P1502,2019-05-08,MTP 애플리케이션,60792
P1502,2019-05-08,안드로이드 시스템,267410
P1502,2019-05-08,러브데이,90984
P1502,2019-05-08,메시지,846251075
P1502,2019-05-08,갤러리,646714
P1502,2019-05-08,연락처,26001857
P1502,2019-05-08,음성 녹음,15439009
P1502,2019-05-08,한컴오피스 viewer,38767497
P1502,2019-05-08,SNOW,391384982
P1502,2019-05-08,Messenger,5049272
P1502,2019-05-07,MTP 애플리케이션,759900
P1502,2019-05-07,안드로이드 시스템,3342625
P1502,2019-05-07,러브데이,1137300
P1502,2019-05-07,메시지,89048550
P1502,2019-05-07,갤러리,8083925
P1502,2019-05-07,전화,511269760
P1502,2019-05-07,연락처,1415675
P1502,2019-05-09,Polar Beat,987008457
P1502,2019-05-09,카톡 프리뷰,1689758894
P1502,2019-05-09,Samsung Music,115445640
P1502,2019-05-09,Chrome,10946719526
P1502,2019-05-09,Google Play 서비스,6248826
P1502,2019-05-09,Samsung Experience 홈,2761904660
P1502,2019-05-09,Logger,274330020
P1502,2019-05-09,설정,93995703
P1502,2019-05-09,디바이스 케어,103123020
P1502,2019-05-09,카카오톡,9255723899
P1502,2019-05-09,캘린더,5078152
P1502,2019-05-09,YouTube,7702687012
P1502,2019-05-09,Gmail,127345266
P1502,2019-05-09,원터치개인,250099376
P1502,2019-05-09,카메라,153465885
P1502,2019-05-09,Dropsync,272759152
P1502,2019-05-09,빅스비 보이스,319056
P1502,2019-05-09,시계,291648804
P1502,2019-05-09,직방,578956573
P1502,2019-05-09,다방,131515536
P1502,2019-05-09,음성 녹음,8838810
P1502,2019-05-09,전화,573871040
P1502,2019-05-09,메시지,1441967642
P1502,2019-05-09,에브리타임,977670
P1502,2019-05-09,Google,2914514
P1502,2019-05-09,Paco,715454622
P1502,2019-05-09,접근성,1553868
P1502,2019-05-09,패키지 설치 프로그램,1043409
P1502,2019-05-09,SNOW,5239451
P1502,2019-05-09,한컴오피스 viewer,545751
P1502,2019-05-09,Messenger,55896
P1502,2019-05-09,연락처,459561
P1502,2019-05-09,갤러리,57929404
P1502,2019-05-09,Puffin,3227518
P1502,2019-05-09,안드로이드 시스템,3011550
P1502,2019-05-09,Adobe Acrobat,33948507
P1502,2019-05-09,시스템 UI,2881109
P1502,2019-05-10,카톡 프리뷰,1344136433
P1502,2019-05-10,접근성,26776122
P1502,2019-05-10,Samsung Music,172190399
P1502,2019-05-10,패키지 설치 프로그램,3593936
P1502,2019-05-10,Google Play 서비스,3068024
P1502,2019-05-10,Samsung Experience 홈,1238863627
P1502,2019-05-10,Logger,36656964
P1502,2019-05-10,설정,119324785
P1502,2019-05-10,카카오톡,4964616080
P1502,2019-05-10,Polar Beat,262288746
P1502,2019-05-10,YouTube,16235598400
P1502,2019-05-10,직방,678035582
P1502,2019-05-10,Puffin,6527745
P1502,2019-05-10,SNOW,10298141
P1502,2019-05-10,Gmail,98055745
P1502,2019-05-10,빅스비 보이스,580465
P1502,2019-05-10,시계,913051623
P1502,2019-05-10,Chrome,7786108494
P1502,2019-05-10,시스템 UI,5072375
P1502,2019-05-10,카메라,40963710
P1502,2019-05-10,전화,11585625681
P1502,2019-05-10,안드로이드 시스템,17458932
P1502,2019-05-10,메시지,1515631192
P1502,2019-05-10,다방,630119824
P1502,2019-05-10,원터치개인,221984215
P1502,2019-05-10,Paco,166832696
P1502,2019-05-10,음성 녹음,22235609
P1502,2019-05-10,갤러리,38455037
P1502,2019-05-10,Adobe Acrobat,527697
P1502,2019-05-10,원스토어,2559758
P1502,2019-05-10,원스토어 서비스,2875040
P1502,2019-05-10,컬러노트,28831099
P1502,2019-05-11,카톡 프리뷰,2776706373
P1502,2019-05-11,Chrome,8221793266
P1502,2019-05-11,패키지 설치 프로그램,6348140
P1502,2019-05-11,Samsung Experience 홈,1243645200
P1502,2019-05-11,Logger,106116380
P1502,2019-05-11,카카오톡,6454333050
P1502,2019-05-11,카메라,141750675
P1502,2019-05-11,Polar Beat,286948968
P1502,2019-05-11,Gmail,210804267
P1502,2019-05-11,Samsung Music,113192732
P1502,2019-05-11,Paco,292137588
P1502,2019-05-11,원터치개인,885553562
P1502,2019-05-11,YouTube,18969566161
P1502,2019-05-11,설정,150981862
P1502,2019-05-11,원스토어,2008924
P1502,2019-05-11,Puffin,2874683
P1502,2019-05-11,다방,404025230
P1502,2019-05-11,직방,1000706054
P1502,2019-05-11,음성 녹음,13535910
P1502,2019-05-11,컬러노트,48192654
P1502,2019-05-11,전화,379880028
P1502,2019-05-11,메시지,121498422
P1502,2019-05-11,빅스비 보이스,7174
P1502,2019-05-11,갤러리,2490534
P1502,2019-05-11,접근성,10873217
P1502,2019-05-11,시계,75859576
P1502,2019-05-11,원스토어 서비스,20536
P1502,2019-05-11,Google Play 스토어,8840340
P1502,2019-05-11,안드로이드 시스템,8560044
P1502,2019-05-11,Adobe Acrobat,93175572
P1502,2019-05-11,ABC Logger,6881634
P1502,2019-05-11,Dropsync,2143428
P1502,2019-05-12,카톡 프리뷰,2458589147
P1502,2019-05-12,전화,1810517119
P1502,2019-05-12,Samsung Music,126715841
P1502,2019-05-12,카카오톡,4544310766
P1502,2019-05-12,ABC Logger,22235868
P1502,2019-05-12,음성 녹음,4202043
P1502,2019-05-12,Polar Beat,83230759
P1502,2019-05-12,Gmail,226534860
P1502,2019-05-12,갤러리,160625010
P1502,2019-05-12,컬러노트,631259861
P1502,2019-05-12,Paco,308398139
P1502,2019-05-12,다방,277088406
P1502,2019-05-12,패키지 설치 프로그램,4535328
P1502,2019-05-12,Samsung Experience 홈,1859842313
P1502,2019-05-12,Logger,51571608
P1502,2019-05-12,설정,237017876
P1502,2019-05-12,원터치개인,242887330
P1502,2019-05-12,YouTube,20021046404
P1502,2019-05-12,직방,381825525
P1502,2019-05-12,Chrome,5262583274
P1502,2019-05-12,Dropsync,2500666
P1502,2019-05-12,빅스비 보이스,6120
P1502,2019-05-12,Google Play 스토어,145520
P1502,2019-05-12,안드로이드 시스템,160752
P1502,2019-05-12,메시지,79107902
P1502,2019-05-12,접근성,11067459
P1502,2019-05-12,시계,1325184
P1502,2019-05-12,Adobe Acrobat,1749776
P1502,2019-05-12,Puffin,1784524
P1502,2019-05-12,날씨,19178856
P1502,2019-05-12,SNOW,28249053
P1502,2019-05-13,카톡 프리뷰,1470517306
P1502,2019-05-13,Paco,352005536
P1502,2019-05-13,Chrome,7600177063
P1502,2019-05-13,Samsung Experience 홈,2104113885
P1502,2019-05-13,YouTube,44026862118
P1502,2019-05-13,날씨,89820418
P1502,2019-05-13,갤러리,448419081
P1502,2019-05-13,카카오톡,2781904854
P1502,2019-05-13,Logger,21192404
P1502,2019-05-13,설정,38332280
P1502,2019-05-13,Polar Beat,119191012
P1502,2019-05-13,Gmail,37130482
P1502,2019-05-13,Samsung Music,76067826
P1502,2019-05-13,패키지 설치 프로그램,6156550
P1502,2019-05-13,시계,418102046
P1502,2019-05-13,직방,90691073
P1502,2019-05-13,다방,180080065
P1502,2019-05-13,원터치개인,246191042
P1502,2019-05-13,Puffin,1285744
P1502,2019-05-13,컬러노트,159987510
P1502,2019-05-13,전화,813881630
P1502,2019-05-13,접근성,25479464
P1502,2019-05-13,카메라,17435472
P1502,2019-05-13,SNOW,710668
P1502,2019-05-13,음성 녹음,6562289
P1502,2019-05-13,메시지,613876443
P1502,2019-05-13,Google Play 서비스,2304180
P1502,2019-05-13,연락처,97214075
P1502,2019-05-13,안드로이드 시스템,3831562
P1502,2019-05-14,Paco,269355922
P1502,2019-05-14,Samsung Experience 홈,910699826
P1502,2019-05-14,카톡 프리뷰,1832907424
P1502,2019-05-14,Google Play 서비스,3776193
P1502,2019-05-14,설정,43672235
P1502,2019-05-14,카카오톡,4167760834
P1502,2019-05-14,카메라,174512412
P1502,2019-05-14,YouTube,15490791357
P1502,2019-05-14,컬러노트,12080999
